id,name,ticker,category,sub,source,sourceUrl,confidence,rawScore,score,fundamental,price,change,volume
sin-tmdb-music-10364,David Robbins,DAR2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/10364,0.8,57.6,56.1,73.8,78.15,7.14,262078
sin-tmdb-music-45127,Markéta Irglová,MAIR,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/45127,0.8,57.6,56.1,73.71,77.85,3.47,218186
sin-tmdb-music-2107,Paul J. Smith,PAS5,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/2107,0.8,57.6,56.1,73.76,77.14,-4.31,340379
sin-tmdb-music-1770856,Taylor Stewart,TAST,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1770856,0.8,57.6,56.1,73.78,71.17,-5.06,293693
sin-tmdb-music-18663,Tom Scott,TOS2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/18663,0.8,57.7,56.1,73.83,72.13,7.04,267609
sin-tmdb-music-111213,Frankie Pine,FRP2,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/111213,0.8,57.6,56.0,73.63,77.62,2.8,196663
sin-tmdb-music-20459,Harry Escott,HAES,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/20459,0.8,57.5,56.0,73.53,69.92,2.39,295719
sin-tmdb-music-57892,Ken Thorne,KET2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/57892,0.8,57.5,56.0,73.52,78.72,2.02,255977
sin-tmdb-music-54449,Richard Robbins,RIR4,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/54449,0.8,57.5,56.0,73.46,71.9,2.67,284205
sin-tmdb-music-60891,tomandandy,TOM2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/60891,0.8,57.4,56.0,73.39,72.06,-3.25,247520
sin-tmdb-music-1431841,Brooks Arthur,BRAR,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1431841,0.8,57.4,55.9,73.23,77.99,4.63,261991
sin-tmdb-music-3078,David Byrne,DABY,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/3078,0.8,57.4,55.9,73.21,74.53,-4.24,270355
sin-tmdb-music-86199,Laura Ziffren,LAZI,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/86199,0.8,57.4,55.9,73.2,76.96,-4.96,320414
sin-tmdb-music-52453,Margaret Yen,MAYE,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/52453,0.8,57.3,55.9,73.15,77.97,-3.36,179041
sin-tmdb-music-968400,Raphaël Beau,RABE,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/968400,0.8,57.4,55.9,73.35,81.22,8.85,300559
sin-tmdb-music-930989,Will Bates,WIBA,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/930989,0.8,57.4,55.9,73.31,83.28,0.13,232729
sin-tmdb-music-1204438,Eduard Artemev,EDA2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1204438,0.8,57.2,55.8,72.9,79.57,0.26,166016
sin-tmdb-music-5467,Leigh Harline,LEH2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5467,0.8,57.2,55.8,72.95,82.56,-2.78,194989
sin-tmdb-music-563736,Andrea von Foerster,ANFO,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/563736,0.8,57.1,55.7,72.56,79.52,-7.13,279519
sin-tmdb-music-66489,Andrew Hollander,ANH6,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/66489,0.8,57.1,55.7,72.73,73.27,8.89,281338
sin-tmdb-music-91245,Arthur Morton,ARMO,Singer,Music • Orchestrator,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/91245,0.8,57.1,55.7,72.74,76.77,-5.41,254531
sin-tmdb-music-35073,Bruno Coulais,BRC5,Singer,Music • Music,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/35073,0.8,57.2,55.7,72.76,80.14,-1.17,208776
sin-tmdb-music-43863,Igo Kantor,IGKA,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/43863,0.8,57.1,55.7,72.58,82.45,3.27,204457
sin-tmdb-music-636,Joe Hisaishi,JO35,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/636,0.8,57.1,55.7,72.69,78.88,-7.3,267587
sin-tmdb-music-1528013,Selena Arizanovic,SEAR,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1528013,0.8,57.1,55.7,72.57,79.8,-1.7,179083
sin-tmdb-music-12994,Vassal Benford,VAB2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/12994,0.8,57.2,55.7,72.79,78.98,1.97,244341
sin-tmdb-music-77080,Will Oldham,WIOL,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/77080,0.8,57.1,55.7,72.61,76.79,6.71,251135
sin-tmdb-music-53017,Blake Neely,BLNE,Singer,Music • Conductor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/53017,0.8,57.0,55.6,72.37,79.39,-3.54,160792
sin-tmdb-music-234824,Eugenio Mira,EUMI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/234824,0.8,57.1,55.6,72.53,82.66,-2.37,303304
sin-tmdb-music-577,Fred Frith,FRFR,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/577,0.8,57.1,55.6,72.54,81.84,7.59,308796
sin-tmdb-music-59472,Jeff Rona,JERO,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/59472,0.8,57.1,55.6,72.55,84.06,6.56,161739
sin-tmdb-music-5881,Leonardo Heiblum,LEH3,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5881,0.8,57.0,55.6,72.47,73.61,0.29,299499
sin-tmdb-music-2872,Carmine Coppola,CACO,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/2872,0.8,56.9,55.5,72.27,64.6,9.3,294175
sin-tmdb-music-5430,Harald Kloser,HAKL,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5430,0.8,56.8,55.5,72.03,76.43,-6.55,246333
sin-tmdb-music-61073,James O'Brien,JAOB,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/61073,0.8,56.9,55.5,72.23,73.91,2.49,256626
sin-tmdb-music-1550058,Jim Harrison,JIHA,Singer,Music • Music Editor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1550058,0.8,56.9,55.5,72.2,76.14,0.73,195780
sin-tmdb-music-1553251,Allan Mason,ALM4,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1553251,0.8,56.7,55.4,71.87,74.69,9.05,260165
sin-tmdb-music-3529,Antoine Duhamel,AND5,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/3529,0.8,56.7,55.4,71.79,71.48,-0.09,290790
sin-tmdb-music-15193,Herbie Hancock,HEH2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/15193,0.8,56.8,55.4,71.89,82.01,7.62,145637
sin-tmdb-music-12939,Ira Newborn,IRNE,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/12939,0.8,56.7,55.4,71.87,81.68,6.08,231575
sin-tmdb-music-66675,Luis Bacalov,LUBA,Singer,Music • Music,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/66675,0.8,56.8,55.4,71.97,66.72,9.48,275814
sin-tmdb-music-160927,Scott Stambler,SCST,Singer,Music • Music Editor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/160927,0.8,56.7,55.4,71.85,71.7,3.12,314719
sin-tmdb-music-56994,Bob Last,BOL2,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/56994,0.8,56.6,55.3,71.63,71.51,-5.19,247124
sin-tmdb-music-928158,Ludwig Göransson,LUG2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/928158,0.8,56.7,55.3,71.7,72.17,-2.85,234352
sin-tmdb-music-68437,Adam Schlesinger,ADS2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/68437,0.8,56.5,55.2,71.33,74.94,8.02,264864
sin-tmdb-music-1552533,Gary Jones,GAJO,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1552533,0.8,56.5,55.2,71.26,81.87,3.0,192611
sin-tmdb-music-55694,Herschel Burke Gilbert,HEGI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/55694,0.8,56.5,55.2,71.33,80.48,-7.02,206601
sin-tmdb-music-51588,Kevin Kiner,KEKI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/51588,0.8,56.5,55.2,71.4,75.39,7.04,300559
sin-tmdb-music-5240,Klaus Doldinger,KLDO,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5240,0.8,56.5,55.2,71.45,79.69,6.96,212407
sin-tmdb-music-223202,Nick Angel,NIAN,Singer,Music • Music Supervisor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/223202,0.8,56.5,55.2,71.36,78.24,7.32,205823
sin-tmdb-music-5839,Robert B. Sherman,ROS6,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5839,0.8,56.5,55.2,71.45,71.36,7.42,292321
sin-tmdb-music-30922,Sol Kaplan,SOK2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/30922,0.8,56.4,55.2,71.23,67.93,-3.58,299499
sin-tmdb-music-9252,Thomas Richard Sharp,THS2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/9252,0.8,56.6,55.2,71.47,78.79,7.87,300559
sin-tmdb-music-29810,Bernhard Kaun,BEK2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/29810,0.8,56.3,55.1,70.99,78.47,1.89,209948
sin-tmdb-music-6229,Craig Pruess,CRPR,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/6229,0.8,56.4,55.1,71.2,79.53,-0.22,292321
sin-tmdb-music-14356,Daniele Amfitheatrof,DAAM,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/14356,0.8,56.4,55.1,71.13,75.37,6.16,262118
sin-tmdb-music-30268,Heinz Roemheld,HERO,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/30268,0.8,56.3,55.1,70.96,72.78,-5.47,311111
sin-tmdb-music-142387,John Adams,JOA7,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/142387,0.8,56.3,55.1,70.97,68.97,7.02,187982
sin-tmdb-music-47452,Lee Holdridge,LEHO,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/47452,0.8,56.3,55.1,71.0,65.58,7.74,198965
sin-tmdb-music-60029,Swizz Beatz,SWBE,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/60029,0.8,56.4,55.1,71.15,82.92,5.91,240152
sin-tmdb-music-60150,Waddy Wachtel,WAWA,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/60150,0.8,56.3,55.1,70.97,76.69,-7.07,324087
sin-tmdb-music-1546457,Andrew Silver,ANS5,Singer,Music • Music Editor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1546457,0.8,56.2,55.0,70.78,77.01,6.61,173223
sin-tmdb-music-2722,Brad Fiedel,BRFI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/2722,0.8,56.3,55.0,70.84,76.23,8.3,341387
sin-tmdb-music-8172,Bruno Coon,BRC4,Singer,Music • Music Editor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/8172,0.8,56.3,55.0,70.86,77.52,0.81,275406
sin-tmdb-music-7460,Fumio Hayasaka,FUHA,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/7460,0.8,56.2,55.0,70.7,77.8,3.6,300559
sin-tmdb-music-20460,Molly Nyman,MONY,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/20460,0.8,56.3,55.0,70.87,79.52,8.75,215310
sin-tmdb-music-4403,Philippe Rombi,PHRO,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/4403,0.8,56.3,55.0,70.88,69.4,8.92,191920
sin-tmdb-music-1447068,Virginia S. Ellsworth,VIEL,Singer,Music • Music Editor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1447068,0.8,56.2,55.0,70.72,66.88,-6.79,270598
sin-tmdb-music-65681,Joe Renzetti,JOR4,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/65681,0.8,56.2,54.9,70.65,76.81,2.8,197892
sin-tmdb-music-5260,Kenyon Hopkins,KEH3,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5260,0.8,56.1,54.9,70.48,66.19,5.45,241438
sin-tmdb-music-56535,Marcus Trumpp,MATR,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/56535,0.8,56.1,54.9,70.6,75.62,6.39,212694
sin-tmdb-music-46324,Nathan Wang,NAW2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/46324,0.8,56.1,54.9,70.49,70.29,4.07,329186
sin-tmdb-music-57902,Nicholas Pike,NIPI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/57902,0.8,56.2,54.9,70.67,70.0,8.5,241438
sin-tmdb-music-23437,Yuriy Poteenko,YUP2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/23437,0.8,56.1,54.9,70.53,69.44,-3.76,282081
sin-tmdb-music-59811,Bear McCreary,BEMC,Singer,Music • Music,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/59811,0.8,56.0,54.8,70.25,69.15,5.31,139883
sin-tmdb-music-5466,Frank Churchill,FRC3,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5466,0.8,56.0,54.8,70.33,81.48,8.49,299499
sin-tmdb-music-1335045,Graham Sutton,GRSU,Singer,Music • Music Editor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1335045,0.8,56.0,54.8,70.31,72.05,7.57,239789
sin-tmdb-music-1844480,John Rowley,JOR6,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1844480,0.8,56.0,54.8,70.28,69.58,0.51,259372
sin-tmdb-music-551482,Stephen Rennicks,STR3,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/551482,0.8,56.0,54.8,70.31,68.1,-7.43,297813
sin-tmdb-music-42304,BC Smith,BCSM,Singer,Music • Music,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/42304,0.8,55.9,54.7,70.08,80.13,1.96,206487
sin-tmdb-music-13669,Charles Bernstein,CHB4,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/13669,0.8,55.9,54.7,70.03,76.39,-5.59,238535
sin-tmdb-music-72441,Johnny Lee Schell,JOS8,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/72441,0.8,55.8,54.7,69.92,72.06,7.07,215440
sin-tmdb-music-6357,Michael Small,MISM,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/6357,0.8,55.9,54.7,70.13,76.79,1.12,238535
sin-tmdb-music-11656,Nancy Wilson,NAWI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/11656,0.8,55.9,54.7,70.06,66.24,8.62,201071
sin-tmdb-music-21810,Dominic Frontiere,DOFR,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/21810,0.8,55.7,54.6,69.74,64.54,-7.5,276274
sin-tmdb-music-233130,Dustin O'Halloran,DUOH,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/233130,0.8,55.8,54.6,69.77,80.85,6.44,235632
sin-tmdb-music-12142,Ernest Gold,ERGO,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/12142,0.8,55.8,54.6,69.82,72.06,-1.38,215310
sin-tmdb-music-1072607,Joseph S. DeBeasi,JOD4,Singer,Music • Music Editor,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1072607,0.8,55.8,54.6,69.84,70.42,2.67,281635
sin-tmdb-music-19167,Matthieu Chabrol,MA28,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/19167,0.8,55.8,54.6,69.85,70.9,-4.49,290790
sin-tmdb-music-4865,Paul Cantelon,PAC3,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/4865,0.8,55.8,54.6,69.82,76.83,-6.09,284984
sin-tmdb-music-5838,Richard M. Sherman,RISH,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5838,0.8,55.7,54.6,69.7,77.21,-3.4,204457
sin-tmdb-music-1155140,Dan Romer,DAR3,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1155140,0.8,55.6,54.5,69.47,74.55,0.43,258856
sin-tmdb-music-583023,Frank LaLoggia,FRL3,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/583023,0.8,55.7,54.5,69.56,75.2,7.79,166016
sin-tmdb-music-5882,Jacobo Lieberman,JALI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/5882,0.8,55.6,54.5,69.44,73.93,-5.94,293693
sin-tmdb-music-7769,Jerry Fielding,JEFI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/7769,0.8,55.6,54.5,69.55,79.7,4.07,229826
sin-tmdb-music-4100,Adolph Deutsch,ADDE,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/4100,0.8,55.4,54.4,69.12,64.67,1.96,174667
sin-tmdb-music-21587,David Lawrence,DALA,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/21587,0.8,55.5,54.4,69.34,69.32,1.84,215258
sin-tmdb-music-969021,Matthew Margeson,MA27,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/969021,0.8,55.5,54.4,69.22,66.24,6.48,192086
sin-tmdb-music-960067,Ron Mael,ROM6,Singer,Music • Music,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/960067,0.8,55.5,54.4,69.16,79.96,7.24,274324
sin-tmdb-music-59446,Benoît Charest,BEC2,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/59446,0.8,55.4,54.3,69.1,66.69,6.29,223677
sin-tmdb-music-1298750,Phil Mossman,PHMO,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/1298750,0.8,55.3,54.3,68.93,74.75,3.42,165958
sin-tmdb-music-13367,John Harrison,JO37,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/13367,0.8,55.2,54.2,68.64,68.0,1.76,311111
sin-tmdb-music-12701,Carl Zittrer,CAZI,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/12701,0.8,55.2,54.1,68.53,72.61,3.28,154346
sin-tmdb-music-8422,David Shire,DAS8,Singer,Music • Original Music Composer,TMDB 5000 music-crew sample,https://www.themoviedb.org/person/8422,0.8,55.1,54.1,68.47,62.37,5.3,176668
